Site,Latitude,Longitude,Elevation,Time,Depth,LakeElevation,BedTemperature
M9925,70.247,-151.478,14.7,7/1/19,0.83,13.67,12.1
M9925,70.247,-151.478,14.7,7/2/19,0.84,13.68,14.2
M9925,70.247,-151.478,14.7,7/3/19,0.83,13.67,14.3
M9925,70.247,-151.478,14.7,7/4/19,0.83,13.67,15.2
M9925,70.247,-151.478,14.7,7/5/19,0.83,13.67,15.6
M9925,70.247,-151.478,14.7,7/6/19,0.83,13.67,16.3
M9925,70.247,-151.478,14.7,7/7/19,0.83,13.67,18.4
M9925,70.247,-151.478,14.7,7/8/19,0.82,13.66,17.8
M9925,70.247,-151.478,14.7,7/9/19,0.82,13.66,16.6
M9925,70.247,-151.478,14.7,7/10/19,0.82,13.66,14.0
M9925,70.247,-151.478,14.7,7/11/19,0.81,13.65,12.5
M9925,70.247,-151.478,14.7,7/12/19,0.81,13.65,13.5
M9925,70.247,-151.478,14.7,7/13/19,0.81,13.65,14.2
M9925,70.247,-151.478,14.7,7/14/19,1.05,13.64,17.0
M9925,70.247,-151.478,14.7,7/15/19,1.31,13.65,15.5
M9925,70.247,-151.478,14.7,7/16/19,1.31,13.65,14.7
M9925,70.247,-151.478,14.7,7/17/19,1.31,13.65,14.0
M9925,70.247,-151.478,14.7,7/18/19,1.31,13.65,12.5
M9925,70.247,-151.478,14.7,7/19/19,1.30,13.65,12.6
M9925,70.247,-151.478,14.7,7/20/19,1.31,13.65,11.8
M9925,70.247,-151.478,14.7,7/21/19,1.32,13.66,10.7
M9925,70.247,-151.478,14.7,7/22/19,1.32,13.67,11.9
M9925,70.247,-151.478,14.7,7/23/19,1.32,13.67,13.4
M9925,70.247,-151.478,14.7,7/24/19,1.32,13.66,13.3
M9925,70.247,-151.478,14.7,7/25/19,1.32,13.66,12.7
M9925,70.247,-151.478,14.7,7/26/19,1.32,13.66,13.0
M9925,70.247,-151.478,14.7,7/27/19,1.32,13.66,13.5
M9925,70.247,-151.478,14.7,7/28/19,1.32,13.66,12.4
M9925,70.247,-151.478,14.7,7/29/19,1.32,13.66,12.6
M9925,70.247,-151.478,14.7,7/30/19,1.32,13.66,13.4
M9925,70.247,-151.478,14.7,7/31/19,1.32,13.67,13.9
M9925,70.247,-151.478,14.7,8/1/19,1.31,13.65,12.4
M9925,70.247,-151.478,14.7,8/2/19,1.32,13.66,11.5
M9925,70.247,-151.478,14.7,8/3/19,1.32,13.67,11.4
M9925,70.247,-151.478,14.7,8/4/19,1.33,13.67,10.9
M9925,70.247,-151.478,14.7,8/5/19,1.33,13.68,10.8
M9925,70.247,-151.478,14.7,8/6/19,1.33,13.68,9.9
M9925,70.247,-151.478,14.7,8/7/19,1.34,13.68,10.1
M9925,70.247,-151.478,14.7,8/8/19,1.34,13.69,9.0
M9925,70.247,-151.478,14.7,8/9/19,1.35,13.70,9.0
M9925,70.247,-151.478,14.7,8/10/19,1.35,13.70,8.8
M9925,70.247,-151.478,14.7,8/11/19,1.36,13.70,8.1
M9925,70.247,-151.478,14.7,8/12/19,1.37,13.71,8.3
M9925,70.247,-151.478,14.7,8/13/19,1.38,13.72,10.0
M9925,70.247,-151.478,14.7,8/14/19,1.39,13.74,10.6
M9925,70.247,-151.478,14.7,8/15/19,1.40,13.75,9.9
M9925,70.247,-151.478,14.7,8/16/19,1.41,13.75,9.5
M9925,70.247,-151.478,14.7,8/17/19,1.41,13.76,8.4
M9925,70.247,-151.478,14.7,8/18/19,1.42,13.76,8.0
M9925,70.247,-151.478,14.7,8/19/19,1.42,13.76,7.7
M9925,70.247,-151.478,14.7,8/20/19,1.42,13.77,7.2
M9925,70.247,-151.478,14.7,8/21/19,1.43,13.77,7.1
M9925,70.247,-151.478,14.7,8/22/19,1.43,13.78,7.4
M9925,70.247,-151.478,14.7,8/23/19,1.43,13.78,7.2
M9925,70.247,-151.478,14.7,8/24/19,1.43,13.78,6.9
M9925,70.247,-151.478,14.7,8/25/19,1.45,13.79,7.2
M9925,70.247,-151.478,14.7,8/26/19,1.46,13.80,7.2
M9925,70.247,-151.478,14.7,8/27/19,1.48,13.82,7.5
M9925,70.247,-151.478,14.7,8/28/19,1.49,13.83,7.1
M9925,70.247,-151.478,14.7,8/29/19,1.49,13.83,7.2
M9925,70.247,-151.478,14.7,8/30/19,1.49,13.83,7.1
M9925,70.247,-151.478,14.7,8/31/19,1.49,13.84,5.8
M9925,70.247,-151.478,14.7,9/1/19,1.49,13.84,5.6
M9925,70.247,-151.478,14.7,9/2/19,1.47,13.82,5.6
M9925,70.247,-151.478,14.7,9/3/19,1.47,13.81,7.6
M9925,70.247,-151.478,14.7,9/4/19,1.46,13.81,9.1
M9925,70.247,-151.478,14.7,9/5/19,1.46,13.81,9.3
M9925,70.247,-151.478,14.7,9/6/19,1.46,13.80,9.9
M9925,70.247,-151.478,14.7,9/7/19,1.45,13.80,10.1
M9925,70.247,-151.478,14.7,9/8/19,1.45,13.80,10.5
M9925,70.247,-151.478,14.7,9/9/19,1.45,13.79,10.8
M9925,70.247,-151.478,14.7,9/10/19,1.45,13.79,9.7
M9925,70.247,-151.478,14.7,9/11/19,1.44,13.79,9.0
M9925,70.247,-151.478,14.7,9/12/19,1.44,13.79,8.0
M9925,70.247,-151.478,14.7,9/13/19,1.44,13.78,6.9
M9925,70.247,-151.478,14.7,9/14/19,1.44,13.78,6.0
M9925,70.247,-151.478,14.7,9/15/19,1.44,13.78,4.6
M9925,70.247,-151.478,14.7,9/16/19,1.43,13.78,4.3
M9925,70.247,-151.478,14.7,9/17/19,1.44,13.78,4.3
M9925,70.247,-151.478,14.7,9/18/19,1.44,13.78,4.4
M9925,70.247,-151.478,14.7,9/19/19,1.44,13.78,4.4
M9925,70.247,-151.478,14.7,9/20/19,1.44,13.78,3.1
M9925,70.247,-151.478,14.7,9/21/19,1.43,13.78,3.0
M9925,70.247,-151.478,14.7,9/22/19,1.44,13.79,3.0
M9925,70.247,-151.478,14.7,9/23/19,1.44,13.79,3.1
M9925,70.247,-151.478,14.7,9/24/19,1.44,13.79,2.9
M9925,70.247,-151.478,14.7,9/25/19,1.44,13.79,2.5
M9925,70.247,-151.478,14.7,9/26/19,1.44,13.79,1.8
M9925,70.247,-151.478,14.7,9/27/19,1.44,13.79,1.3
M9925,70.247,-151.478,14.7,9/28/19,1.44,13.78,1.9
M9925,70.247,-151.478,14.7,9/29/19,1.44,13.78,1.6
M9925,70.247,-151.478,14.7,9/30/19,1.43,13.78,2.1
M9925,70.247,-151.478,14.7,10/1/19,1.44,13.78,2.8
M9925,70.247,-151.478,14.7,10/2/19,1.44,13.79,2.4
M9925,70.247,-151.478,14.7,10/3/19,1.44,13.78,1.5
M9925,70.247,-151.478,14.7,10/4/19,1.44,13.78,1.2
M9925,70.247,-151.478,14.7,10/5/19,1.43,13.78,0.7
M9925,70.247,-151.478,14.7,10/6/19,1.43,13.77,0.1
M9925,70.247,-151.478,14.7,10/7/19,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,10/8/19,1.43,13.78,0.2
M9925,70.247,-151.478,14.7,10/9/19,1.43,13.77,0.6
M9925,70.247,-151.478,14.7,10/10/19,1.43,13.77,0.9
M9925,70.247,-151.478,14.7,10/11/19,1.43,13.77,1.0
M9925,70.247,-151.478,14.7,10/12/19,1.43,13.77,1.1
M9925,70.247,-151.478,14.7,10/13/19,1.43,13.77,1.0
M9925,70.247,-151.478,14.7,10/14/19,1.42,13.77,0.9
M9925,70.247,-151.478,14.7,10/15/19,1.42,13.77,0.9
M9925,70.247,-151.478,14.7,10/16/19,1.42,13.77,0.8
M9925,70.247,-151.478,14.7,10/17/19,1.42,13.76,0.8
M9925,70.247,-151.478,14.7,10/18/19,1.42,13.76,0.9
M9925,70.247,-151.478,14.7,10/19/19,1.42,13.76,1.1
M9925,70.247,-151.478,14.7,10/20/19,1.41,13.76,1.2
M9925,70.247,-151.478,14.7,10/21/19,1.41,13.76,1.2
M9925,70.247,-151.478,14.7,10/22/19,1.41,13.76,1.3
M9925,70.247,-151.478,14.7,10/23/19,1.41,13.76,1.3
M9925,70.247,-151.478,14.7,10/24/19,1.41,13.76,1.3
M9925,70.247,-151.478,14.7,10/25/19,1.41,13.76,1.3
M9925,70.247,-151.478,14.7,10/26/19,1.41,13.76,1.3
M9925,70.247,-151.478,14.7,10/27/19,1.41,13.76,1.2
M9925,70.247,-151.478,14.7,10/28/19,1.41,13.76,1.2
M9925,70.247,-151.478,14.7,10/29/19,1.41,13.75,1.2
M9925,70.247,-151.478,14.7,10/30/19,1.41,13.75,1.2
M9925,70.247,-151.478,14.7,10/31/19,1.41,13.75,1.2
M9925,70.247,-151.478,14.7,11/1/19,1.41,13.75,1.1
M9925,70.247,-151.478,14.7,11/2/19,1.41,13.75,1.1
M9925,70.247,-151.478,14.7,11/3/19,1.41,13.76,1.0
M9925,70.247,-151.478,14.7,11/4/19,1.41,13.76,1.0
M9925,70.247,-151.478,14.7,11/5/19,1.41,13.75,0.9
M9925,70.247,-151.478,14.7,11/6/19,1.41,13.75,0.8
M9925,70.247,-151.478,14.7,11/7/19,1.41,13.75,0.8
M9925,70.247,-151.478,14.7,11/8/19,1.41,13.76,0.8
M9925,70.247,-151.478,14.7,11/9/19,1.41,13.75,0.7
M9925,70.247,-151.478,14.7,11/10/19,1.41,13.75,0.7
M9925,70.247,-151.478,14.7,11/11/19,1.41,13.76,0.6
M9925,70.247,-151.478,14.7,11/12/19,1.41,13.76,0.5
M9925,70.247,-151.478,14.7,11/13/19,1.41,13.76,0.5
M9925,70.247,-151.478,14.7,11/14/19,1.41,13.76,0.4
M9925,70.247,-151.478,14.7,11/15/19,1.41,13.75,0.4
M9925,70.247,-151.478,14.7,11/16/19,1.41,13.75,0.3
M9925,70.247,-151.478,14.7,11/17/19,1.41,13.75,0.2
M9925,70.247,-151.478,14.7,11/18/19,1.41,13.75,0.1
M9925,70.247,-151.478,14.7,11/19/19,1.41,13.75,0.1
M9925,70.247,-151.478,14.7,11/20/19,1.41,13.75,0.1
M9925,70.247,-151.478,14.7,11/21/19,1.41,13.76,0.0
M9925,70.247,-151.478,14.7,11/22/19,1.41,13.76,0.0
M9925,70.247,-151.478,14.7,11/23/19,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,11/24/19,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,11/25/19,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,11/26/19,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,11/27/19,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,11/28/19,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,11/29/19,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,11/30/19,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,12/1/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/2/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/3/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/4/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/5/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/6/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/7/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/8/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/9/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/10/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/11/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/12/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/13/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/14/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/15/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/16/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/17/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/18/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/19/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/20/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/21/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/22/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/23/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/24/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/25/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/26/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/27/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/28/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/29/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/30/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,12/31/19,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,1/1/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,1/2/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,1/3/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,1/4/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,1/5/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,1/6/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,1/7/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,1/8/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,1/9/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,1/10/20,NaN,NaN,-0.3
M9925,70.247,-151.478,14.7,1/11/20,NaN,NaN,-0.4
M9925,70.247,-151.478,14.7,1/12/20,NaN,NaN,-0.6
M9925,70.247,-151.478,14.7,1/13/20,NaN,NaN,-0.8
M9925,70.247,-151.478,14.7,1/14/20,NaN,NaN,-1.0
M9925,70.247,-151.478,14.7,1/15/20,NaN,NaN,-1.1
M9925,70.247,-151.478,14.7,1/16/20,NaN,NaN,-1.1
M9925,70.247,-151.478,14.7,1/17/20,NaN,NaN,-1.2
M9925,70.247,-151.478,14.7,1/18/20,NaN,NaN,-1.3
M9925,70.247,-151.478,14.7,1/19/20,NaN,NaN,-1.5
M9925,70.247,-151.478,14.7,1/20/20,NaN,NaN,-1.7
M9925,70.247,-151.478,14.7,1/21/20,NaN,NaN,-1.9
M9925,70.247,-151.478,14.7,1/22/20,NaN,NaN,-2.1
M9925,70.247,-151.478,14.7,1/23/20,NaN,NaN,-2.2
M9925,70.247,-151.478,14.7,1/24/20,NaN,NaN,-2.4
M9925,70.247,-151.478,14.7,1/25/20,NaN,NaN,-2.6
M9925,70.247,-151.478,14.7,1/26/20,NaN,NaN,-2.9
M9925,70.247,-151.478,14.7,1/27/20,NaN,NaN,-3.3
M9925,70.247,-151.478,14.7,1/28/20,NaN,NaN,-3.7
M9925,70.247,-151.478,14.7,1/29/20,NaN,NaN,-4.2
M9925,70.247,-151.478,14.7,1/30/20,NaN,NaN,-4.7
M9925,70.247,-151.478,14.7,1/31/20,NaN,NaN,-5.0
M9925,70.247,-151.478,14.7,2/1/20,NaN,NaN,-5.1
M9925,70.247,-151.478,14.7,2/2/20,NaN,NaN,-5.3
M9925,70.247,-151.478,14.7,2/3/20,NaN,NaN,-5.6
M9925,70.247,-151.478,14.7,2/4/20,NaN,NaN,-6.0
M9925,70.247,-151.478,14.7,2/5/20,NaN,NaN,-6.2
M9925,70.247,-151.478,14.7,2/6/20,NaN,NaN,-6.5
M9925,70.247,-151.478,14.7,2/7/20,NaN,NaN,-6.9
M9925,70.247,-151.478,14.7,2/8/20,NaN,NaN,-7.1
M9925,70.247,-151.478,14.7,2/9/20,NaN,NaN,-7.5
M9925,70.247,-151.478,14.7,2/10/20,NaN,NaN,-7.6
M9925,70.247,-151.478,14.7,2/11/20,NaN,NaN,-7.5
M9925,70.247,-151.478,14.7,2/12/20,NaN,NaN,-7.4
M9925,70.247,-151.478,14.7,2/13/20,NaN,NaN,-7.6
M9925,70.247,-151.478,14.7,2/14/20,NaN,NaN,-8.0
M9925,70.247,-151.478,14.7,2/15/20,NaN,NaN,-8.4
M9925,70.247,-151.478,14.7,2/16/20,NaN,NaN,-8.8
M9925,70.247,-151.478,14.7,2/17/20,NaN,NaN,-9.2
M9925,70.247,-151.478,14.7,2/18/20,NaN,NaN,-9.4
M9925,70.247,-151.478,14.7,2/19/20,NaN,NaN,-9.4
M9925,70.247,-151.478,14.7,2/20/20,NaN,NaN,-9.0
M9925,70.247,-151.478,14.7,2/21/20,NaN,NaN,-8.6
M9925,70.247,-151.478,14.7,2/22/20,NaN,NaN,-8.1
M9925,70.247,-151.478,14.7,2/23/20,NaN,NaN,-7.7
M9925,70.247,-151.478,14.7,2/24/20,NaN,NaN,-7.3
M9925,70.247,-151.478,14.7,2/25/20,NaN,NaN,-7.0
M9925,70.247,-151.478,14.7,2/26/20,NaN,NaN,-6.8
M9925,70.247,-151.478,14.7,2/27/20,NaN,NaN,-6.7
M9925,70.247,-151.478,14.7,2/28/20,NaN,NaN,-6.6
M9925,70.247,-151.478,14.7,2/29/20,NaN,NaN,-6.7
M9925,70.247,-151.478,14.7,3/1/20,NaN,NaN,-6.7
M9925,70.247,-151.478,14.7,3/2/20,NaN,NaN,-6.6
M9925,70.247,-151.478,14.7,3/3/20,NaN,NaN,-6.8
M9925,70.247,-151.478,14.7,3/4/20,NaN,NaN,-6.9
M9925,70.247,-151.478,14.7,3/5/20,NaN,NaN,-7.0
M9925,70.247,-151.478,14.7,3/6/20,NaN,NaN,-7.2
M9925,70.247,-151.478,14.7,3/7/20,NaN,NaN,-7.3
M9925,70.247,-151.478,14.7,3/8/20,NaN,NaN,-7.4
M9925,70.247,-151.478,14.7,3/9/20,NaN,NaN,-7.4
M9925,70.247,-151.478,14.7,3/10/20,NaN,NaN,-7.4
M9925,70.247,-151.478,14.7,3/11/20,NaN,NaN,-7.5
M9925,70.247,-151.478,14.7,3/12/20,NaN,NaN,-7.6
M9925,70.247,-151.478,14.7,3/13/20,NaN,NaN,-7.8
M9925,70.247,-151.478,14.7,3/14/20,NaN,NaN,-7.4
M9925,70.247,-151.478,14.7,3/15/20,NaN,NaN,-6.9
M9925,70.247,-151.478,14.7,3/16/20,NaN,NaN,-6.7
M9925,70.247,-151.478,14.7,3/17/20,NaN,NaN,-6.5
M9925,70.247,-151.478,14.7,3/18/20,NaN,NaN,-6.3
M9925,70.247,-151.478,14.7,3/19/20,NaN,NaN,-6.0
M9925,70.247,-151.478,14.7,3/20/20,NaN,NaN,-5.6
M9925,70.247,-151.478,14.7,3/21/20,NaN,NaN,-5.2
M9925,70.247,-151.478,14.7,3/22/20,NaN,NaN,-4.9
M9925,70.247,-151.478,14.7,3/23/20,NaN,NaN,-5.0
M9925,70.247,-151.478,14.7,3/24/20,NaN,NaN,-5.2
M9925,70.247,-151.478,14.7,3/25/20,NaN,NaN,-5.2
M9925,70.247,-151.478,14.7,3/26/20,NaN,NaN,-5.2
M9925,70.247,-151.478,14.7,3/27/20,NaN,NaN,-5.7
M9925,70.247,-151.478,14.7,3/28/20,NaN,NaN,-6.4
M9925,70.247,-151.478,14.7,3/29/20,NaN,NaN,-7.1
M9925,70.247,-151.478,14.7,3/30/20,NaN,NaN,-7.7
M9925,70.247,-151.478,14.7,3/31/20,NaN,NaN,-8.0
M9925,70.247,-151.478,14.7,4/1/20,NaN,NaN,-8.0
M9925,70.247,-151.478,14.7,4/2/20,NaN,NaN,-8.0
M9925,70.247,-151.478,14.7,4/3/20,NaN,NaN,-7.8
M9925,70.247,-151.478,14.7,4/4/20,NaN,NaN,-7.6
M9925,70.247,-151.478,14.7,4/5/20,NaN,NaN,-7.4
M9925,70.247,-151.478,14.7,4/6/20,NaN,NaN,-7.1
M9925,70.247,-151.478,14.7,4/7/20,NaN,NaN,-6.8
M9925,70.247,-151.478,14.7,4/8/20,NaN,NaN,-6.7
M9925,70.247,-151.478,14.7,4/9/20,NaN,NaN,-6.9
M9925,70.247,-151.478,14.7,4/10/20,NaN,NaN,-7.1
M9925,70.247,-151.478,14.7,4/11/20,NaN,NaN,-7.4
M9925,70.247,-151.478,14.7,4/12/20,NaN,NaN,-7.5
M9925,70.247,-151.478,14.7,4/13/20,NaN,NaN,-7.2
M9925,70.247,-151.478,14.7,4/14/20,NaN,NaN,-6.8
M9925,70.247,-151.478,14.7,4/15/20,NaN,NaN,-6.3
M9925,70.247,-151.478,14.7,4/16/20,NaN,NaN,-5.8
M9925,70.247,-151.478,14.7,4/17/20,NaN,NaN,-5.4
M9925,70.247,-151.478,14.7,4/18/20,NaN,NaN,-5.1
M9925,70.247,-151.478,14.7,4/19/20,NaN,NaN,-4.9
M9925,70.247,-151.478,14.7,4/20/20,NaN,NaN,-5.0
M9925,70.247,-151.478,14.7,4/21/20,NaN,NaN,-5.0
M9925,70.247,-151.478,14.7,4/22/20,NaN,NaN,-5.1
M9925,70.247,-151.478,14.7,4/23/20,NaN,NaN,-5.1
M9925,70.247,-151.478,14.7,4/24/20,NaN,NaN,-4.9
M9925,70.247,-151.478,14.7,4/25/20,NaN,NaN,-5.0
M9925,70.247,-151.478,14.7,4/26/20,NaN,NaN,-5.1
M9925,70.247,-151.478,14.7,4/27/20,NaN,NaN,-5.1
M9925,70.247,-151.478,14.7,4/28/20,NaN,NaN,-5.1
M9925,70.247,-151.478,14.7,4/29/20,NaN,NaN,-5.1
M9925,70.247,-151.478,14.7,4/30/20,NaN,NaN,-5.2
M9925,70.247,-151.478,14.7,5/1/20,NaN,NaN,-5.4
M9925,70.247,-151.478,14.7,5/2/20,NaN,NaN,-5.5
M9925,70.247,-151.478,14.7,5/3/20,NaN,NaN,-5.4
M9925,70.247,-151.478,14.7,5/4/20,NaN,NaN,-5.3
M9925,70.247,-151.478,14.7,5/5/20,NaN,NaN,-5.2
M9925,70.247,-151.478,14.7,5/6/20,NaN,NaN,-5.0
M9925,70.247,-151.478,14.7,5/7/20,NaN,NaN,-4.9
M9925,70.247,-151.478,14.7,5/8/20,NaN,NaN,-4.8
M9925,70.247,-151.478,14.7,5/9/20,NaN,NaN,-4.5
M9925,70.247,-151.478,14.7,5/10/20,NaN,NaN,-4.1
M9925,70.247,-151.478,14.7,5/11/20,NaN,NaN,-3.5
M9925,70.247,-151.478,14.7,5/12/20,NaN,NaN,-2.9
M9925,70.247,-151.478,14.7,5/13/20,NaN,NaN,-2.3
M9925,70.247,-151.478,14.7,5/14/20,NaN,NaN,-2.1
M9925,70.247,-151.478,14.7,5/15/20,NaN,NaN,-2.1
M9925,70.247,-151.478,14.7,5/16/20,NaN,NaN,-2.1
M9925,70.247,-151.478,14.7,5/17/20,NaN,NaN,-2.0
M9925,70.247,-151.478,14.7,5/18/20,NaN,NaN,-1.8
M9925,70.247,-151.478,14.7,5/19/20,NaN,NaN,-1.6
M9925,70.247,-151.478,14.7,5/20/20,NaN,NaN,-1.4
M9925,70.247,-151.478,14.7,5/21/20,NaN,NaN,-1.2
M9925,70.247,-151.478,14.7,5/22/20,NaN,NaN,-0.9
M9925,70.247,-151.478,14.7,5/23/20,NaN,NaN,-0.7
M9925,70.247,-151.478,14.7,5/24/20,NaN,NaN,-0.5
M9925,70.247,-151.478,14.7,5/25/20,NaN,NaN,-0.4
M9925,70.247,-151.478,14.7,5/26/20,NaN,NaN,-0.3
M9925,70.247,-151.478,14.7,5/27/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,5/28/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,5/29/20,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,5/30/20,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,5/31/20,NaN,NaN,-0.2
M9925,70.247,-151.478,14.7,6/1/20,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,6/2/20,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,6/3/20,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,6/4/20,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,6/5/20,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,6/6/20,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,6/7/20,NaN,NaN,-0.1
M9925,70.247,-151.478,14.7,6/8/20,1.41,13.76,0.0
M9925,70.247,-151.478,14.7,6/9/20,1.40,13.75,0.2
M9925,70.247,-151.478,14.7,6/10/20,1.28,13.62,0.5
M9925,70.247,-151.478,14.7,6/11/20,1.29,13.63,1.3
M9925,70.247,-151.478,14.7,6/12/20,1.27,13.62,2.1
M9925,70.247,-151.478,14.7,6/13/20,1.27,13.62,4.3
M9925,70.247,-151.478,14.7,6/14/20,1.27,13.62,6.0
M9925,70.247,-151.478,14.7,6/15/20,1.27,13.62,6.3
M9925,70.247,-151.478,14.7,6/16/20,1.27,13.62,7.1
M9925,70.247,-151.478,14.7,6/17/20,1.27,13.61,6.9
M9925,70.247,-151.478,14.7,6/18/20,1.27,13.61,8.5
M9925,70.247,-151.478,14.7,6/19/20,1.27,13.61,10.2
M9925,70.247,-151.478,14.7,6/20/20,1.27,13.61,9.6
M9925,70.247,-151.478,14.7,6/21/20,1.26,13.61,9.5
M9925,70.247,-151.478,14.7,6/22/20,1.26,13.61,10.0
M9925,70.247,-151.478,14.7,6/23/20,1.26,13.61,9.0
M9925,70.247,-151.478,14.7,6/24/20,1.26,13.61,9.4
M9925,70.247,-151.478,14.7,6/25/20,1.26,13.61,10.5
M9925,70.247,-151.478,14.7,6/26/20,1.26,13.60,12.4
M9925,70.247,-151.478,14.7,6/27/20,1.27,13.62,13.6
M9925,70.247,-151.478,14.7,6/28/20,1.26,13.60,13.8
M9925,70.247,-151.478,14.7,6/29/20,1.26,13.60,11.5
M9925,70.247,-151.478,14.7,6/30/20,1.26,13.60,10.4
M9925,70.247,-151.478,14.7,7/1/20,1.27,13.61,11.0
M9925,70.247,-151.478,14.7,7/2/20,1.27,13.62,12.0
M9925,70.247,-151.478,14.7,7/3/20,1.27,13.61,11.5
M9925,70.247,-151.478,14.7,7/4/20,1.26,13.61,12.0
M9925,70.247,-151.478,14.7,7/5/20,1.26,13.61,12.9
M9925,70.247,-151.478,14.7,7/6/20,1.26,13.61,11.2
M9925,70.247,-151.478,14.7,7/7/20,1.25,13.61,10.9
M9925,70.247,-151.478,14.7,7/8/20,1.22,13.60,11.6
M9925,70.247,-151.478,14.7,7/9/20,1.22,13.59,10.7
M9925,70.247,-151.478,14.7,7/10/20,1.21,13.59,10.5
M9925,70.247,-151.478,14.7,7/11/20,1.21,13.59,10.8
M9925,70.247,-151.478,14.7,7/12/20,1.21,13.59,9.9
M9925,70.247,-151.478,14.7,7/13/20,1.21,13.58,9.1
M9925,70.247,-151.478,14.7,7/14/20,1.21,13.58,10.3
M9925,70.247,-151.478,14.7,7/15/20,1.20,13.58,11.4
M9925,70.247,-151.478,14.7,7/16/20,1.20,13.58,11.1
M9925,70.247,-151.478,14.7,7/17/20,1.20,13.58,8.8
M9925,70.247,-151.478,14.7,7/18/20,1.20,13.58,8.0
M9925,70.247,-151.478,14.7,7/19/20,1.20,13.57,8.2
M9925,70.247,-151.478,14.7,7/20/20,1.19,13.57,8.6
M9925,70.247,-151.478,14.7,7/21/20,1.19,13.57,8.4
M9925,70.247,-151.478,14.7,7/22/20,1.19,13.57,8.5
M9925,70.247,-151.478,14.7,7/23/20,1.19,13.57,9.4
M9925,70.247,-151.478,14.7,7/24/20,1.19,13.57,8.6
M9925,70.247,-151.478,14.7,7/25/20,1.20,13.57,8.7
M9925,70.247,-151.478,14.7,7/26/20,1.19,13.57,8.8
M9925,70.247,-151.478,14.7,7/27/20,1.20,13.58,10.0
